second_max,Speed_mean,net_acc_max,net_gyro_max,roll_mean,yaw_mean,pitch_mean,No_of_Years_driving_exp,driver_rating,driver_age,car_age,gender
660.2,8.519713354679496,13.447961718600563,0.7770342177516723,37.57551980684765,12.194613305677828,1.8857050464386291,11.6,3.6599998,50.5,14.4,0
1090.8,9.64809324797028,12.890508710912973,1.1305297104069534,26.723954908348862,4.908643097708691,2.5101126252611285,13.3,3.7900002,47.5,18.2,1
1115.3,9.137310340617088,14.156105890265474,0.6878275709348836,59.998296080081616,28.925755956854026,1.5425699273798703,18.8,3.8,47.7,22.1,1
863.4,6.604504664594648,12.64032514639173,1.013523083390367,46.640891307532385,16.070385383977037,-0.9921666327872559,15.8,3.85,49.2,23.2,0
1119.7,7.7736106153312345,13.176549494375385,0.9862516735716695,26.690179578607445,9.83269442423682,1.421510224915418,16.4,3.25,47.2,25.9,0
1102.0,7.983737284509047,13.075790480899803,1.1134167974222837,21.76983606399026,8.57040616135415,0.12712292376348983,13.7,3.2400002,48.0,23.0,0
939.5,8.93816694038155,13.690992701953945,0.5441149997992653,65.39400067801611,9.502984789154189,2.356844765672988,12.0,4.23,47.3,24.7,1
933.2,6.24395647259952,12.509681772794341,0.6844794459813219,47.28868993065967,31.07933526470781,0.9180326807265091,14.2,3.45,47.3,26.2,1
796.6,6.696156530453534,12.702470676524971,0.5848268195588966,41.33979363106234,16.029687503049473,0.8455663799188822,15.0,3.67,48.0,22.1,0
759.4,6.753757239219084,12.82933187998131,1.164215335606406,39.819104219085276,16.164379124876653,0.774758970833909,16.0,3.47,46.9,22.1,0
787.4,8.53026558766192,13.153104861643271,0.7348270562041933,46.79306637102278,4.579742217495417,1.078112277353176,15.2,3.3799999,49.1,22.3,0
661.3,8.803630745632884,12.777479337207012,0.612308017745862,31.44550118333949,12.038510128873318,0.6800099635236354,14.9,3.6299999,46.4,23.5,0
1012.2,6.098592452149442,12.770023275004956,0.9652003523791846,12.958017574663097,1.8632506315243689,-0.660604565609207,18.4,3.47,47.9,23.7,1
1218.2,10.224340921418584,14.39921249947293,0.9921273310828855,64.22009664402078,17.6442405762049,0.15221981106669535,18.9,3.33,48.9,24.0,1
1022.7,9.678808284738452,13.592665456597796,0.7213304152314098,46.49856346274096,-4.491570604832312,1.3644565385805278,14.8,3.5099998,49.3,24.4,0
988.3,8.617727158791071,14.133479683073887,0.8739967727590704,29.564486394155743,-6.1273111334138175,3.4774736436699016,15.7,4.15,47.8,18.7,0
1248.8,6.38155098540036,12.345655248699945,0.8045803429975535,47.39804854398156,4.395206106087896,0.8581966808518509,13.9,3.18,46.4,24.0,1
891.0,8.454151006518781,12.533125715450208,0.5693809532203347,48.4003689063319,21.932076692557757,-0.6215625035307417,16.0,3.75,48.2,26.7,1
760.0,7.4621249202828945,12.699899022126242,3.13967758331125,22.7485779160884,2.1991845694429335,-0.7835857816369722,14.9,3.4099998,48.8,23.4,1
1210.6,8.731770619582722,12.648918407412229,2.2316229313437264,44.91635532785399,13.802456816950581,0.06114459320474497,12.7,3.28,47.2,23.8,0
1065.5,9.637234304921462,13.507685053627208,0.7680570029819876,45.406508118888624,14.317419318566314,1.3626943905677806,13.0,3.52,48.1,18.6,1
1022.6,9.106295135219057,12.766666101219611,0.7379204705999827,37.398239356015935,24.60517118531182,1.9000518502943926,14.0,3.7,48.1,20.8,0
816.9,7.213394258004756,13.886994099018281,0.7759111723670239,28.20869072305503,16.64479067585621,-0.5116831810370668,16.1,3.58,48.7,18.8,0
1090.6,7.524837195038212,13.00586646939107,0.5275627353788246,10.729180180193328,11.898760299352771,1.033951880046363,13.1,3.4,48.3,22.7,1
1072.0,9.729515552025248,13.256742559400895,0.8855451481585981,29.49443470285997,32.33843886957563,-0.25508835576006444,14.6,3.39,48.1,26.4,1
726.5,8.811480076799027,13.050208743613444,0.9153514889240743,33.798587442652256,21.005023200308894,-0.3303352835808487,13.1,3.64,47.5,24.0,0
1063.1,7.565759728124351,13.005555629476941,1.494115827931071,50.43835038057054,2.1016110695742514,0.4356245080086579,16.9,4.0099998,47.8,20.3,1
1095.7,8.871441408715516,13.505866807986854,1.5881213349751737,22.35351320952507,12.366908553368836,0.628835401040539,15.4,4.0299997,47.8,24.6,0
857.1,6.87913207006289,12.43563893954298,0.6012396264246143,44.889231736476326,15.053373414799097,0.4528086665043479,13.1,3.6899998,47.8,21.5,1
909.8,8.528137009834984,13.307731643005226,0.6618684900434247,78.26621780929011,19.008134376072253,0.7631839796924457,13.9,3.65,48.3,24.9,0
949.9,8.798597641133641,15.381754571229544,1.077051687417126,-0.8258532587198694,8.50818517136079,0.48532778147497674,15.3,3.3799999,48.6,19.3,1
1053.0,7.36334014828703,13.928398599582142,0.9814590773245442,25.37886241540628,6.36207553329305,0.6330810281295793,16.4,4.02,47.9,22.3,1
1073.7,8.94608156693737,12.980305726498461,0.6701340271262406,16.37113167427056,6.0731999958694365,0.44838576186952184,15.9,3.55,48.5,20.4,0
727.0,8.92574424455122,12.965720740684997,0.6080313541891696,47.4124133365752,7.76868539178137,-0.9567150391929662,14.2,3.25,48.0,23.7,1
955.4,10.896422481859538,14.03382505129025,1.0925066756487616,61.568464569037346,22.459733450855012,0.29763912725565433,17.0,3.2099998,47.7,25.7,0
777.9,7.047694377505437,12.69616902341112,0.7469025694008085,19.309078901247073,-1.951951742282097,-0.04200951025189721,15.5,3.6200001,47.8,20.7,1
686.5,8.836317386921461,12.555270687120421,0.9118292423717588,31.521016930383276,-1.2276152378241318,-0.6496700245963883,12.6,3.3700001,47.9,20.4,0
895.1,7.595980732712401,13.161503607597822,1.6033340855439207,14.926080634365253,4.404682498053772,0.16496271747629931,14.7,3.39,47.5,25.5,1
987.2,9.743844272967227,13.922377854404814,1.3937111931140018,51.047864529379396,24.985716402582316,2.2326877057522627,14.8,3.7400002,49.5,20.2,1
615.3,5.472746103654725,12.667188314751165,1.417333200568146,18.589738306299733,-3.909486167242103,1.819499160720482,16.0,3.7099998,48.5,23.7,1
706.5,7.771613825826739,11.837526462768459,1.0111680245203987,18.774094623854353,-2.986731381276331,-0.9092005870395493,13.3,3.17,48.6,28.0,0
898.4,10.492758538332616,13.450813130151783,1.2015413432408661,14.64609199415752,6.971738388870735,0.5120560037525707,17.1,4.09,46.5,24.9,0
862.6,8.555086476591026,12.634507893872591,0.62305507348758,76.12996031762613,10.87747773498512,-1.8867745408014023,13.2,3.4099998,48.8,20.9,0
888.9,6.898114392296877,13.102072767805257,0.9518518568769094,17.990998187044674,13.175142419343109,0.28576322485440847,12.7,3.85,48.7,22.1,0
1015.1,9.628471549831747,13.332343757938443,1.4717426761484471,57.39318425172809,21.256111903463697,-0.07285740560540788,18.1,3.5,46.5,24.1,0
747.2,8.123301327386516,13.326582577181934,1.1076397244951708,8.264720770833481,-3.602859092346886,-3.5735656231377235,12.5,3.39,48.3,26.4,1
843.1,5.989123473308014,12.249952572303693,1.410405162910153,29.78246061703627,0.7282747467973951,0.3384846970649463,15.3,3.19,48.1,21.8,1
1158.9,10.74999304562053,13.491663672700758,0.7765418135504664,22.65690601854532,-1.0079428632205087,0.004344616637275945,14.3,3.4,48.5,24.5,0
995.7,7.086887510507369,12.367125353675368,0.6447979322813809,0.7633606109895951,-6.926683235762191,2.605414348223025,14.9,3.6,46.2,26.8,1
918.8,7.696213314297873,12.708159399550206,0.6785134380062334,63.24262537769503,7.693407695741532,-0.08780269720269598,16.5,3.9299998,48.7,20.4,1
915.7,10.058975346013039,12.55166908840788,0.6161738348149189,51.859970349310785,2.877453350216864,1.6587868799823453,17.9,3.45,50.6,25.7,1
1000.9,7.528369479309605,12.33977547828508,0.8737305982741651,12.675410761658714,5.557128996887136,1.0626862964068327,15.5,3.72,48.7,21.3,1
833.5,8.191704053049952,13.387347438213869,0.8131281860371337,25.079330239133462,9.274411010628018,0.7269419043289304,19.6,3.95,47.4,29.0,1
705.3,7.46837233728308,13.915792978040392,1.1211659850931073,63.76581714672376,-6.979277729478753,0.21498778131572074,15.0,3.45,45.4,25.2,1
797.3,8.459188246564748,12.991259092064016,0.8172664729304687,38.729638500452765,-1.341298213587288,7.806900405097949,12.5,3.0700002,47.3,19.2,1
779.3,9.443244106325196,12.677524161103575,0.6786753325106286,48.022562802643016,2.0980439626354266,0.06055325192391488,11.2,3.4599998,47.6,24.8,1
922.4,7.758903563363248,13.01983846284262,0.594277594638555,63.80350987161728,2.3797392232455605,1.1482695377263614,12.5,3.06,48.2,24.9,1
713.4,6.922053552592348,13.461082068788025,0.5937099113362169,30.398995238989766,3.1930165188484976,0.7836797281178123,15.9,3.19,48.6,24.1,0
702.2,9.212741940429241,12.404583922644086,0.658782806308486,13.104787606846912,8.138245180580306,-0.24122147310941539,18.4,3.65,47.9,23.0,0
724.9,7.4374544140744945,13.02190870966275,0.7583467758707048,26.5317255447951,25.34039619169061,0.24631996574643106,14.0,3.78,47.1,21.4,1
1013.5,9.35528745546558,13.87969212001163,1.4467974290663048,41.82208028426959,0.10458142164076634,-0.30305213913600615,15.9,2.9699998,49.1,24.0,0
934.4,8.126042277613635,13.420154951411988,1.015140794264741,59.02288503225793,22.582375846128283,-1.4507279989165276,16.9,3.08,47.2,25.8,0
1110.5,9.498843510104468,12.779348845841927,0.7304181597963864,47.29257369270383,2.5504809515555573,-0.27981205072191606,13.2,3.9599998,46.9,25.2,0
1218.8,10.243560379404881,12.731464370126217,0.7811016890812559,34.95955154082251,25.245317985659632,-2.236660519602474,17.9,3.48,47.8,22.5,0
788.9,8.228870118672786,13.620770547390345,1.141870474930297,53.57397715161723,17.53071480331734,-1.0877547377736143,16.5,3.2,47.6,27.8,0
756.0,7.130475032682071,13.65779687258183,1.145010394123076,55.78077710091426,-10.342359585147866,0.3654638587977633,16.1,3.28,45.5,25.9,1
1156.9,8.966794510483586,13.6726470766283,1.0686638728953801,34.416065789234906,9.217183736761765,-1.8616207492601504,12.4,3.4600003,46.8,24.0,0
711.0,8.679719939077291,13.361918536648213,0.6525089924898191,46.651398567755635,-3.1578464681175435,0.0410920378998528,18.0,3.5700002,48.6,22.4,0
1045.3,9.000450676066098,14.468288946510611,1.066837506658176,62.51070328518723,24.901861513357296,-0.42869388617341553,16.9,3.2400002,49.1,23.0,0
778.3,10.550185197855463,12.392537334344967,1.6704435709286176,44.80307934284541,8.939822122086785,2.504577472271007,18.0,3.4,48.6,24.7,1
802.1,6.511725670351906,12.66895077930723,0.7447617239654456,19.264994144859514,-12.044276650392494,1.1763236016824923,15.0,3.7599998,47.1,20.2,1
1059.0,6.073278227312104,13.134840584047414,1.1481838795324009,29.036360494608505,10.796292617614636,1.537834379253888,15.9,3.83,46.8,19.6,0
1098.3,11.202947826897702,13.095395497648138,0.7235039326923265,56.14207459020423,4.70631380024591,-0.6137840394510901,16.2,3.4299998,47.8,27.4,1
822.5,10.0600855141065,12.671584066814868,0.5664335954950006,11.59729006139813,7.302223281972822,-2.7408614092608365,12.9,3.5,50.2,20.9,0
834.9,7.663782910707161,12.906955299166887,0.9185955701526908,52.308065337822384,24.99100265304795,-0.022996018136065378,14.1,2.8899999,48.3,23.0,1
855.9,9.636530021878004,13.199282971356464,0.6454543265519562,32.46470955793818,17.059113654580063,4.128144356963427,15.7,3.6299999,48.7,22.2,0
677.7,7.32886804820153,12.042466939419802,0.509679233473675,30.672046158313186,21.62377312643472,-0.668414596947223,15.6,3.47,47.3,25.0,0
716.4,7.62237762247017,13.755116212944596,0.9754946944176893,63.20400513671162,20.313142590334138,-0.3057284791920396,12.8,3.2900002,48.7,21.7,1
756.7,5.711025218712579,12.32510051026741,0.5400961791113014,48.34217037175951,3.210788730484846,1.019372737005908,16.9,3.45,48.9,25.8,0
792.7,7.264243453280848,13.203940184075577,0.5795032618858136,63.68713307822359,-9.348525994777313,0.5422145519041861,14.6,3.9900002,49.2,20.4,1
860.6,11.325641050663625,12.581579688123385,0.6776267319667189,1.4158052555093723,-11.936625167407282,0.02466567050596369,14.1,3.3700001,49.0,25.7,0
850.3,8.963139217930763,13.207905305005877,0.6646029186541228,45.07260742413639,-2.337869821953113,0.9789989639656609,15.1,3.53,47.8,25.1,0
733.8,6.541032120488959,12.888380220255328,0.5511022321261712,16.992779939780853,-2.9210945845672147,-0.8796236849399541,13.4,3.9299998,48.8,21.0,1
1159.2,8.28949023364726,13.685314881155836,0.581145793009648,30.820863805115653,6.680633784529573,1.1641767218907213,12.1,3.65,48.8,22.0,0
978.7,10.322388045627736,13.428594120438612,1.1255379950251396,38.646655606246135,16.592750224831214,0.7242249466661344,15.8,3.7,49.4,20.1,1
908.0,8.165357665532103,13.090930520586847,0.8072425719259941,34.8428868374731,13.199393216411721,-0.483206714172627,17.3,3.36,51.0,21.2,1
1003.2,7.995492513054278,14.334282503172016,1.2092567394729836,27.11121172741702,-4.8638465709616785,-1.396448283049208,11.4,3.33,47.4,25.7,1
911.7,7.497924404333576,12.697393008232101,0.7050509527463669,58.524696910103195,29.248316787860954,-1.50046701786698,12.4,3.2100003,47.9,22.8,0
856.2,6.797239372700749,12.751814215834306,0.8310500979362407,76.59275520205769,15.601804836918149,0.03612701347472651,15.0,3.2900002,48.6,25.2,0
747.7,5.359562372825737,12.115834564386224,0.6785059017888108,74.99727317618269,1.9743491505351354,-1.0746951465107706,14.0,3.23,46.5,21.9,0
936.4,10.60212260007645,14.340741136106422,0.6755495658134618,41.777567556687295,19.252555491123896,0.5245321541458352,15.6,3.27,50.9,27.8,0
879.4,6.594546758378594,13.056647148132493,1.7514984706740502,27.77530910608947,11.459716644735634,0.7513274900145588,13.8,3.65,47.8,21.6,1
984.6,8.904520803189746,12.716648003619209,0.8470501889775124,15.179822784318493,5.376601294554858,-0.6648912054191392,16.4,4.0099998,46.6,27.2,0
875.1,7.421395229074113,12.597571743487574,0.9959754801662237,33.80538393757701,11.024730796068173,-1.4231926375156854,16.3,3.4099998,46.5,17.9,1
1135.2,7.748239343393713,12.601199857021617,1.4933318883596511,20.578712318843905,19.020810671544638,-3.0273933498263177,15.7,3.56,48.0,25.5,1
1013.0,6.8970999729524465,12.668390628202074,0.9698713599473614,45.45120966450652,11.529807839266581,0.9175656811867503,14.4,3.33,48.9,17.7,1
799.3,7.059952656147613,13.198577327366285,0.5901232254973711,48.660710910455144,0.6354998815706029,-0.15644638468760488,13.1,3.2,47.0,19.4,0
641.9,5.803451323757189,12.386214289714903,0.7326460052148569,28.86732207592977,7.427150041411727,-2.157618288533002,15.3,3.5,49.4,25.7,1
942.3,9.692171700954608,13.111810575880543,1.3715299876616318,15.087000645523693,9.612506569652478,0.6582966039360573,16.3,3.2900002,47.6,20.3,1
796.0,8.750348115379428,12.387753721091807,0.8289767280754242,62.29292465927328,17.435557137787022,0.28461604740416135,13.3,3.83,48.4,23.7,1
681.7,7.550443278836551,13.396904309403407,2.255814390053993,56.2228660733418,7.68466254732251,1.968816261580259,13.4,3.56,48.2,25.5,1
990.5,8.711709119436671,12.513303626321115,0.75709986530837,20.786351474433935,6.148080574047502,-1.07490378809887,17.0,3.4599998,46.4,24.3,0
945.0,7.421990903324788,12.692446329335121,1.536316688280011,44.76166665160952,9.299790550113343,-1.149812547192895,15.2,3.2,48.4,20.9,1
711.4,11.401413029951883,12.929233455007784,0.9909139329083096,49.51977930775622,0.4449154501510174,-1.217434941225466,15.2,3.4,48.6,25.4,0
897.6,9.161528515942837,13.65835175269731,0.9899803623823363,25.348006797019934,21.450575802304613,0.5307091766255476,13.2,3.9900002,50.7,22.1,1
941.2,7.168896109509205,12.863100999100698,1.2152882719068063,71.87380463056762,9.366593852883877,-4.36588237276262,14.3,3.64,47.8,20.3,1
1161.0,8.383045236008765,13.926861503343806,0.7661006962782961,8.20387855473145,-5.9737933668773255,0.24372627738258407,15.4,3.6,48.2,21.1,1
1002.1,10.140736277703962,12.969315341953305,1.057141250013273,36.95197257819969,-2.035316878707152,0.013873637079265056,9.9,3.8699996,48.8,24.9,1
933.2,9.74142474272279,13.758466029718644,1.079482350589498,59.114980394116024,14.630621430260126,1.3523323321154028,18.4,3.9599998,48.1,23.9,0
830.2,6.9214167843410666,12.85906045104799,0.9843481321867804,59.835623299377325,24.066411720029453,0.5528144012124853,12.4,3.3400002,47.9,22.3,1
970.6,8.257648473700533,12.881937080456035,0.7513750583018682,26.520178276981625,9.180597499616479,15.62708249486875,14.0,4.0,48.8,17.6,1
911.9,7.9410242917168485,13.007226644393024,0.8291901157585434,57.31616086308475,18.48939702992187,-0.9067490310313049,15.4,3.4,48.2,21.9,0
841.6,8.050816227195469,12.335914425432458,0.8605778915610068,45.69299333865831,22.677612401007785,0.5163779447705366,12.3,3.3,45.4,21.2,1
730.7,8.712488469911339,13.129117549894605,0.6670198237999699,45.846629785131924,14.44083637721676,0.7169230980798409,14.0,3.45,47.9,21.7,0
830.7,5.859147831479299,14.260920643049925,1.1730462751438326,14.472208967504844,-4.998319897719194,0.1916133721843593,14.9,3.06,47.9,21.8,0
909.6,7.0830145299544665,12.33053607489841,0.7367462155456415,28.732277680914386,12.50907798038137,1.081571593761759,14.5,3.6200001,48.7,23.6,1
654.3,9.946283835169908,12.63689125395349,1.0903842697414166,56.21855307165985,31.375650058654763,1.0159091147141397,15.7,3.6799998,46.1,25.1,0
899.6,7.040206343617539,13.01845653800153,1.56911937817406,52.29570943817428,27.963708950199596,1.9091315682239638,15.6,3.78,49.7,23.4,0
763.6,7.3245023071307855,12.712728098890558,0.7458858932498282,32.917983074997494,27.915662052206102,0.548006543364154,16.6,3.31,47.4,20.8,0
759.4,8.452414485901432,13.556016492805734,1.0647340458222803,14.044426670558888,5.200734097237634,0.5940421090417679,16.7,3.75,49.1,18.9,1
688.8,7.67062463692123,12.824087397778257,0.7524438588580502,27.798509548437817,24.546533833455378,-0.11723787294192582,18.6,2.95,47.9,23.6,0
924.2,7.053133452236045,13.895874825423153,0.7265182770365453,62.44768914406618,6.544530062813192,0.8622943868381785,13.1,3.2900002,48.9,23.0,1
986.2,7.278411094785405,13.211746320183625,0.802314718316938,-3.093399271258221,-1.124108329769021,-3.478932394954498,17.0,3.28,48.1,20.3,1
756.8,6.360225200070496,13.50803649961911,1.1197046491143499,63.18290290473773,19.532914290511073,0.28818661362128273,16.6,3.2900002,50.2,25.5,1
1151.8,8.300967365095604,14.46495278140596,1.3495397082071698,-11.152307863921454,2.777557960758018,2.889123630660618,15.4,4.12,46.4,23.6,1
859.4,5.734511039960579,12.715494852081795,0.7160792260561585,50.5082285952624,2.5722228142473473,1.0935656829450093,17.1,3.23,45.5,20.6,0
